,CustomerID,Recency,Frequency,Monetary,R_Quartile,F_Quartile,M_Quartile,RFMClass,RFM_Segment,Cluster
3458,17062.0,314,69,533.33,4,2,3,423,Other,0
3459,17063.0,21,78,1461.14,2,2,2,222,Other,1
3460,17064.0,59,61,855.45,3,2,2,322,Inactive But Potentially Returning,1
3461,17068.0,12,296,4552.14,1,1,1,111,Top Tier,1
3462,17069.0,28,143,2709.7000000000003,2,1,1,211,Loyal Customers,1
3463,17070.0,114,62,304.24,3,2,4,324,Other,1
3464,17071.0,28,140,2429.03,2,1,1,211,Loyal Customers,1
3465,17073.0,18,174,1446.09,1,1,2,112,Loyal Customers,1
3466,17075.0,18,77,834.12,1,2,2,122,Other,1
3467,17076.0,36,25,841.0799999999999,2,3,2,232,Other,1
3468,17078.0,36,28,378.2,2,3,3,233,Other,1
3469,17079.0,78,2,118.80000000000001,3,4,4,344,Other,1
3470,17080.0,22,8,287.62,2,4,4,244,Other,1
3471,17081.0,25,63,288.91,2,2,4,224,Other,1
3472,17082.0,33,81,2003.85,2,2,1,221,High Spenders,1
3473,17083.0,109,52,1405.78,3,2,2,322,Inactive But Potentially Returning,1
3474,17084.0,35,149,2747.9900000000002,2,1,1,211,Loyal Customers,1
3475,17085.0,123,186,1562.4,3,1,2,312,Loyal Customers,1
3476,17086.0,7,96,2050.08,1,2,1,121,High Spenders,1
3477,17088.0,28,115,1991.01,2,1,1,211,Loyal Customers,1
3478,17090.0,4,61,1974.65,1,2,1,121,High Spenders,1
3479,17091.0,3,195,3827.76,1,1,1,111,Top Tier,1
3480,17092.0,50,124,1774.03,2,1,1,211,Loyal Customers,1
3481,17094.0,322,14,302.0,4,4,4,444,Inactive and Unlikely to Return,0
3482,17095.0,23,74,1324.16,2,2,2,222,Other,1
3483,17096.0,15,48,1022.13,1,2,2,122,Other,1
3484,17097.0,2,211,954.42,1,1,2,112,Loyal Customers,1
3485,17100.0,18,65,971.74,1,2,2,122,Other,1
3486,17101.0,10,42,1621.73,1,2,2,122,Other,1
3487,17102.0,262,1,25.5,4,4,4,444,Inactive and Unlikely to Return,0
3488,17105.0,159,90,665.78,4,2,3,423,Other,0
3489,17107.0,33,416,10797.48,2,1,1,211,Loyal Customers,1
3490,17109.0,29,116,881.29,2,1,2,212,Loyal Customers,1
3491,17110.0,165,12,163.29999999999998,4,4,4,444,Inactive and Unlikely to Return,0
3492,17111.0,47,29,231.61,2,3,4,234,Other,1
3493,17114.0,6,123,801.12,1,1,2,112,Loyal Customers,1
3494,17115.0,8,39,837.5,1,3,2,132,Other,1
3495,17117.0,288,9,116.19999999999999,4,4,4,444,Inactive and Unlikely to Return,0
3496,17118.0,318,10,157.02,4,4,4,444,Inactive and Unlikely to Return,0
3497,17119.0,3,35,606.91,1,3,3,133,Other,1
3498,17120.0,233,18,307.46,4,3,3,433,Other,0
3499,17122.0,119,7,138.32,3,4,4,344,Other,1
3500,17123.0,162,9,345.29999999999995,4,4,3,443,Other,0
3501,17124.0,185,31,294.24,4,3,4,434,Other,0
3502,17125.0,50,35,230.5,2,3,4,234,Other,1
3503,17126.0,152,248,989.45,4,1,2,412,Loyal Customers,1
3504,17128.0,335,14,157.09,4,4,4,444,Inactive and Unlikely to Return,0
3505,17131.0,5,134,2463.17,1,1,1,111,Top Tier,1
3506,17133.0,16,27,4892.240000000001,1,3,1,131,High Spenders,1
3507,17134.0,107,23,413.2,3,3,3,333,Other,1
3508,17135.0,16,52,1139.73,1,2,2,122,Other,1
3509,17138.0,276,24,380.5,4,3,3,433,Other,0
3510,17139.0,16,477,10650.77,1,1,1,111,Top Tier,1
3511,17140.0,247,18,454.12,4,3,3,433,Other,0
3512,17142.0,239,15,579.0,4,4,3,443,Other,0
3513,17144.0,1,48,984.57,1,2,2,122,Other,1
3514,17146.0,106,35,749.78,3,3,2,332,Other,1
3515,17147.0,23,81,1714.59,2,2,1,221,High Spenders,1
3516,17148.0,52,9,124.88,3,4,4,344,Other,1
3517,17152.0,195,14,1689.5,4,4,1,441,High Spenders,0
3518,17153.0,24,14,213.78,2,4,4,244,Other,1
3519,17154.0,75,23,329.34,3,3,3,333,Other,1
3520,17155.0,18,20,251.70000000000002,1,3,4,134,Other,1
3521,17157.0,8,13,319.0,1,4,3,143,Other,1
3522,17158.0,32,67,1266.97,2,2,2,222,Other,1
3523,17159.0,22,101,1538.88,2,1,2,212,Loyal Customers,1
3524,17160.0,31,229,3518.03,2,1,1,211,Loyal Customers,1
3525,17162.0,29,104,1715.46,2,1,1,211,Loyal Customers,1
3526,17163.0,22,5,293.1,2,4,4,244,Other,1
3527,17164.0,33,144,2467.35,2,1,1,211,Loyal Customers,1
3528,17165.0,284,10,158.68,4,4,4,444,Inactive and Unlikely to Return,0
3529,17166.0,39,12,206.34,2,4,4,244,Other,1
3530,17169.0,58,54,835.78,3,2,2,322,Inactive But Potentially Returning,1
3531,17171.0,289,16,224.91,4,4,4,444,Inactive and Unlikely to Return,0
3532,17172.0,79,15,317.76,3,4,3,343,Other,1
3533,17173.0,5,86,3766.6,1,2,1,121,High Spenders,1
3534,17174.0,218,4,59.9,4,4,4,444,Inactive and Unlikely to Return,0
3535,17175.0,44,63,1443.69,2,2,2,222,Other,1
3536,17176.0,202,15,306.13,4,4,4,444,Inactive and Unlikely to Return,0
3537,17179.0,178,80,711.79,4,2,2,422,Other,0
3538,17180.0,56,125,783.97,3,1,2,312,Loyal Customers,1
3539,17181.0,57,23,239.92000000000002,3,3,4,334,Other,1
3540,17183.0,8,73,3347.31,1,2,1,121,High Spenders,1
3541,17186.0,47,2,144.0,2,4,4,244,Other,1
3542,17187.0,227,10,203.95,4,4,4,444,Inactive and Unlikely to Return,0
3543,17188.0,11,84,2474.23,1,2,1,121,High Spenders,1
3544,17189.0,106,60,383.75,3,2,3,323,Other,1
3545,17190.0,59,19,444.74,3,3,3,333,Other,1
3546,17191.0,28,236,2093.68,2,1,1,211,Loyal Customers,1
3547,17193.0,36,32,1699.3000000000002,2,3,1,231,High Spenders,1
3548,17194.0,274,29,262.62,4,3,4,434,Other,0
3549,17197.0,30,29,1013.01,2,3,2,232,Other,1
3550,17198.0,24,96,692.22,2,2,2,222,Other,1
3551,17201.0,54,38,289.78,3,3,4,334,Other,1
3552,17203.0,36,148,3560.08,2,1,1,211,Loyal Customers,1
3553,17204.0,175,57,1564.56,4,2,2,422,Other,0
3554,17205.0,54,13,384.08,3,4,3,343,Other,1
3555,17206.0,53,7,204.24,3,4,4,344,Other,1
3556,17211.0,27,211,2317.2200000000003,2,1,1,211,Loyal Customers,1
3557,17212.0,253,4,226.85,4,4,4,444,Inactive and Unlikely to Return,0
3558,17213.0,40,157,2781.23,2,1,1,211,Loyal Customers,1
3559,17214.0,60,101,1059.1200000000001,3,1,2,312,Loyal Customers,1
3560,17217.0,234,9,113.5,4,4,4,444,Inactive and Unlikely to Return,0
3561,17218.0,4,271,1951.97,1,1,1,111,Top Tier,1
3562,17219.0,32,25,114.23,2,3,4,234,Other,1
3563,17220.0,24,467,3187.55,2,1,1,211,Loyal Customers,1
3564,17221.0,7,62,334.48,1,2,3,123,Other,1
3565,17222.0,65,27,328.65,3,3,3,333,Other,1
3566,17223.0,310,48,416.89,4,2,3,423,Other,0
3567,17226.0,309,21,393.49,4,3,3,433,Other,0
3568,17227.0,19,47,939.32,2,2,2,222,Other,1
3569,17228.0,16,208,1906.09,1,1,1,111,Top Tier,1
3570,17229.0,96,47,318.76,3,2,3,323,Other,1
3571,17230.0,264,69,3638.41,4,2,1,421,High Spenders,0
3572,17231.0,12,531,3124.72,1,1,1,111,Top Tier,1
3573,17232.0,3,35,417.77,1,3,3,133,Other,1
3574,17233.0,35,25,190.88,2,3,4,234,Other,1
3575,17234.0,183,14,149.89000000000001,4,4,4,444,Inactive and Unlikely to Return,0
3576,17235.0,25,29,550.06,2,3,3,233,Other,1
3577,17236.0,13,105,916.13,1,1,2,112,Loyal Customers,1
3578,17237.0,11,19,314.69,1,3,3,133,Other,1
3579,17238.0,3,555,3719.1,1,1,1,111,Top Tier,1
3580,17239.0,313,15,382.5,4,4,3,443,Other,0
3581,17242.0,108,40,1135.04,3,3,2,332,Other,1
3582,17243.0,1,387,8540.05,1,1,1,111,Top Tier,1
3583,17244.0,53,31,954.9,3,3,2,332,Other,1
3584,17245.0,205,9,171.45,4,4,4,444,Inactive and Unlikely to Return,0
3585,17247.0,15,54,280.09000000000003,1,2,4,124,Other,1
3586,17248.0,120,69,318.65,3,2,3,323,Other,1
3587,17250.0,4,56,381.97,1,2,3,123,Other,1
3588,17251.0,363,37,269.83,4,3,4,434,Other,0
3589,17252.0,117,86,348.91,3,2,3,323,Other,1
3590,17253.0,18,18,178.26,1,3,4,134,Other,1
3591,17254.0,5,111,271.19,1,1,4,114,Loyal Customers,1
3592,17255.0,41,74,291.48,2,2,4,224,Other,1
3593,17256.0,107,16,240.0,3,4,4,344,Other,1
3594,17259.0,148,116,581.23,4,1,3,413,Loyal Customers,0
3595,17262.0,52,12,1253.3600000000001,3,4,2,342,Other,1
3596,17263.0,208,23,63.440000000000005,4,3,4,434,Other,0
3597,17265.0,139,122,550.01,3,1,3,313,Loyal Customers,1
3598,17266.0,2,73,296.58,1,2,4,124,Other,1
3599,17267.0,127,37,317.2,3,3,3,333,Other,1
3600,17268.0,108,6,763.64,3,4,2,342,Other,1
3601,17272.0,42,114,2148.63,2,1,1,211,Loyal Customers,1
3602,17274.0,35,25,107.82,2,3,4,234,Other,1
3603,17277.0,228,69,1065.3500000000001,4,2,2,422,Other,0
3604,17278.0,241,15,246.04,4,4,4,444,Inactive and Unlikely to Return,0
3605,17279.0,58,9,187.82999999999998,3,4,4,344,Other,1
3606,17282.0,130,89,1685.46,3,2,1,321,High Spenders,1
3607,17284.0,60,291,1647.48,3,1,2,312,Loyal Customers,1
3608,17286.0,22,44,151.37,2,2,4,224,Other,1
3609,17287.0,26,122,1049.06,2,1,2,212,Loyal Customers,1
3610,17288.0,9,140,1417.63,1,1,2,112,Loyal Customers,1
3611,17289.0,32,104,931.02,2,1,2,212,Loyal Customers,1
3612,17290.0,4,96,513.01,1,2,3,123,Other,1
3613,17291.0,308,1,550.8000000000001,4,4,3,443,Other,0
3614,17293.0,8,132,1854.06,1,1,1,111,Top Tier,1
3615,17295.0,29,68,547.0,2,2,3,223,Other,1
3616,17297.0,17,49,128.18,1,2,4,124,Other,1
3617,17298.0,101,30,498.42,3,3,3,333,Other,1
3618,17299.0,12,55,656.61,1,2,3,123,Other,1
3619,17301.0,21,59,163.24,2,2,4,224,Other,1
3620,17302.0,15,79,1135.63,1,2,2,122,Other,1
3621,17303.0,361,53,250.04,4,2,4,424,Other,0
3622,17306.0,11,66,8631.31,1,2,1,121,High Spenders,1
3623,17309.0,95,12,82.75,3,4,4,344,Other,1
3624,17311.0,78,55,1384.85,3,2,2,322,Inactive But Potentially Returning,1
3625,17312.0,139,14,644.3,3,4,3,343,Other,1
3626,17313.0,31,24,2328.84,2,3,1,231,High Spenders,1
3627,17314.0,25,131,2527.92,2,1,1,211,Loyal Customers,1
3628,17315.0,2,471,6281.23,1,1,1,111,Top Tier,1
3629,17317.0,46,9,2600.34,2,4,1,241,High Spenders,1
3630,17320.0,100,73,1200.6200000000001,3,2,2,322,Inactive But Potentially Returning,1
3631,17321.0,8,99,657.16,1,1,3,113,Loyal Customers,1
3632,17323.0,15,195,906.52,1,1,2,112,Loyal Customers,1
3633,17324.0,18,49,986.48,1,2,2,122,Other,1
3634,17325.0,280,6,96.8,4,4,4,444,Inactive and Unlikely to Return,0
3635,17329.0,14,33,523.11,1,3,3,133,Other,1
3636,17330.0,23,6,363.9,2,4,3,243,Other,1
3637,17331.0,124,1,175.2,3,4,4,344,Other,1
3638,17333.0,86,28,494.25,3,3,3,333,Other,1
3639,17334.0,302,11,307.02,4,4,3,443,Other,0
3640,17337.0,151,521,1981.06,4,1,1,411,Loyal Customers,1
3641,17338.0,17,721,6493.54,1,1,1,111,Top Tier,1
3642,17339.0,94,9,243.36,3,4,4,344,Other,1
3643,17340.0,30,407,12353.29,2,1,1,211,Loyal Customers,1
3644,17341.0,157,157,682.29,4,1,2,412,Loyal Customers,0
3645,17343.0,355,17,193.64,4,4,4,444,Inactive and Unlikely to Return,0
3646,17344.0,46,31,157.62,2,3,4,234,Other,1
3647,17345.0,15,83,519.6899999999999,1,2,3,123,Other,1
3648,17346.0,4,483,2622.88,1,1,1,111,Top Tier,1
3649,17347.0,86,1,228.96,3,4,4,344,Other,1
3650,17348.0,15,213,1156.6,1,1,2,112,Loyal Customers,1
3651,17349.0,179,8,98.25,4,4,4,444,Inactive and Unlikely to Return,0
3652,17350.0,8,70,1281.32,1,2,2,122,Other,1
3653,17351.0,36,27,587.15,2,3,3,233,Other,1
3654,17353.0,129,8,1740.0,3,4,1,341,High Spenders,1
3655,17354.0,51,16,1393.06,2,4,2,242,Other,1
3656,17356.0,312,19,178.22,4,3,4,434,Other,0
3657,17357.0,24,44,384.39,2,2,3,223,Other,1
3658,17358.0,303,58,360.81,4,2,3,423,Other,0
3659,17359.0,11,15,127.86,1,4,4,144,Other,1
3660,17360.0,17,125,568.24,1,1,3,113,Loyal Customers,1
3661,17361.0,49,29,488.2,2,3,3,233,Other,1
3662,17362.0,239,35,312.23,4,3,3,433,Other,0
3663,17364.0,1,406,4462.68,1,1,1,111,Top Tier,1
3664,17365.0,13,465,4767.36,1,1,1,111,Top Tier,1
3665,17367.0,238,33,167.55,4,3,4,434,Other,0
3666,17368.0,23,107,1878.87,2,1,1,211,Loyal Customers,1
3667,17370.0,73,33,446.18,3,3,3,333,Other,1
3668,17371.0,17,86,418.4,1,2,3,123,Other,1
3669,17372.0,41,251,1337.18,2,1,2,212,Loyal Customers,1
3670,17373.0,40,57,646.92,2,2,3,223,Other,1
3671,17374.0,219,28,495.77,4,3,3,433,Other,0
3672,17375.0,199,69,400.1,4,2,3,423,Other,0
3673,17376.0,71,24,203.2,3,3,4,334,Other,1
3674,17377.0,24,404,4058.32,2,1,1,211,Loyal Customers,1
3675,17379.0,11,78,389.71999999999997,1,2,3,123,Other,1
3676,17381.0,9,109,20275.61,1,1,1,111,Top Tier,1
3677,17382.0,65,2,65.4,3,4,4,344,Other,1
3678,17383.0,4,49,193.39000000000001,1,2,4,124,Other,1
3679,17384.0,19,15,336.4,2,4,3,243,Other,1
3680,17385.0,15,45,256.11,1,2,4,124,Other,1
3681,17386.0,8,28,2686.42,1,3,1,131,High Spenders,1
3682,17387.0,20,76,746.81,2,2,2,222,Other,1
3683,17388.0,78,15,1259.56,3,4,2,342,Other,1
3684,17389.0,1,213,31833.68,1,1,1,111,Top Tier,1
3685,17391.0,164,3,508.8,4,4,3,443,Other,0
3686,17392.0,307,56,417.27,4,2,3,423,Other,0
3687,17394.0,219,4,203.86999999999998,4,4,4,444,Inactive and Unlikely to Return,0
3688,17396.0,39,27,7330.8,2,3,1,231,High Spenders,1
3689,17397.0,22,89,681.41,2,2,2,222,Other,1
3690,17398.0,115,38,653.38,3,3,3,333,Other,1
3691,17400.0,126,206,2097.84,3,1,1,311,Loyal Customers,1
3692,17402.0,5,59,2633.85,1,2,1,121,High Spenders,1
3693,17403.0,36,32,263.92,2,3,4,234,Other,1
3694,17404.0,4,198,31906.82,1,1,1,111,Top Tier,1
3695,17405.0,1,82,1031.41,1,2,2,122,Other,1
3696,17406.0,333,111,2184.42,4,1,1,411,Loyal Customers,0
3697,17408.0,163,2,32.65,4,4,4,444,Inactive and Unlikely to Return,0
3698,17409.0,185,13,771.85,4,4,2,442,Other,0
3699,17410.0,16,64,1214.72,1,2,2,122,Other,1
3700,17411.0,12,41,778.94,1,3,2,132,Other,1
3701,17412.0,3,66,1258.06,1,2,2,122,Other,1
3702,17414.0,44,6,778.0,2,4,2,242,Other,1
3703,17415.0,80,14,507.84,3,4,3,343,Other,1
3704,17416.0,30,269,6893.42,2,1,1,211,Loyal Customers,1
3705,17418.0,42,30,463.46000000000004,2,3,3,233,Other,1
3706,17419.0,11,206,4226.57,1,1,1,111,Top Tier,1
3707,17420.0,50,30,598.83,2,3,3,233,Other,1
3708,17422.0,16,117,1979.37,1,1,1,111,Top Tier,1
3709,17423.0,46,26,698.41,2,3,2,232,Other,1
3710,17425.0,19,43,759.17,2,2,2,222,Other,1
3711,17426.0,8,271,5037.26,1,1,1,111,Top Tier,1
3712,17427.0,72,2,100.8,3,4,4,344,Other,1
3713,17428.0,1,328,17256.85,1,1,1,111,Top Tier,1
3714,17429.0,128,39,524.9200000000001,3,3,3,333,Other,1
3715,17430.0,33,14,265.76,2,4,4,244,Other,1
3716,17431.0,313,43,403.3,4,2,3,423,Other,0
3717,17432.0,18,48,365.76,1,2,3,123,Other,1
3718,17433.0,88,54,303.15999999999997,3,2,4,324,Other,1
3719,17434.0,2,134,2373.82,1,1,1,111,Top Tier,1
3720,17436.0,2,9,216.29999999999998,1,4,4,144,Other,1
3721,17438.0,254,17,388.45000000000005,4,4,3,443,Other,0
3722,17440.0,157,5,186.42000000000002,4,4,4,444,Inactive and Unlikely to Return,0
3723,17442.0,37,135,2248.56,2,1,1,211,Loyal Customers,1
3724,17443.0,220,1,534.24,4,4,3,443,Other,0
3725,17444.0,148,135,2940.04,4,1,1,411,Loyal Customers,1
3726,17446.0,177,9,120.9,4,4,4,444,Inactive and Unlikely to Return,0
3727,17447.0,40,36,541.53,2,3,3,233,Other,1
3728,17449.0,2,276,2519.21,1,1,1,111,Top Tier,1
3729,17450.0,8,336,194390.79,1,1,1,111,Top Tier,2
3730,17451.0,1,100,1721.4,1,1,1,111,Top Tier,1
3731,17453.0,18,19,486.71999999999997,1,3,3,133,Other,1
3732,17454.0,192,61,517.53,4,2,3,423,Other,0
3733,17455.0,204,8,131.7,4,4,4,444,Inactive and Unlikely to Return,0
3734,17456.0,365,17,249.86,4,4,4,444,Inactive and Unlikely to Return,0
3735,17457.0,127,19,1737.7,3,3,1,331,High Spenders,1
3736,17458.0,15,54,316.5,1,2,3,123,Other,1
3737,17459.0,43,111,657.3,2,1,3,213,Loyal Customers,1
3738,17460.0,94,29,622.4300000000001,3,3,3,333,Other,1
3739,17461.0,23,106,735.82,2,1,2,212,Loyal Customers,1
3740,17462.0,60,27,675.69,3,3,2,332,Other,1
3741,17463.0,16,208,1875.86,1,1,1,111,Top Tier,1
3742,17464.0,158,9,289.96000000000004,4,4,4,444,Inactive and Unlikely to Return,0
3743,17466.0,10,41,763.28,1,3,2,132,Other,1
3744,17468.0,10,5,137.0,1,4,4,144,Other,1
3745,17469.0,16,88,1870.97,1,2,1,121,High Spenders,1
3746,17470.0,45,78,1125.07,2,2,2,222,Other,1
3747,17472.0,191,174,697.54,4,1,2,412,Loyal Customers,0
3748,17475.0,79,14,194.37,3,4,4,344,Other,1
3749,17480.0,78,29,511.82,3,3,3,333,Other,1
3750,17481.0,4,82,1255.59,1,2,2,122,Other,1
3751,17483.0,65,21,414.04,3,3,3,333,Other,1
3752,17486.0,261,24,396.87,4,3,3,433,Other,0
3753,17489.0,59,29,376.64,3,3,3,333,Other,1
3754,17490.0,1,76,2092.32,1,2,1,121,High Spenders,1
3755,17491.0,1,109,3558.87,1,1,1,111,Top Tier,1
3756,17492.0,248,12,374.57,4,4,3,443,Other,0
3757,17495.0,8,27,497.56,1,3,3,133,Other,1
3758,17496.0,359,10,271.05,4,4,4,444,Inactive and Unlikely to Return,0
3759,17498.0,76,17,272.22,3,4,4,344,Other,1
3760,17499.0,290,40,622.88,4,3,3,433,Other,0
3761,17500.0,17,5,1138.0,1,4,2,142,Other,1
3762,17501.0,221,18,288.6,4,3,4,434,Other,0
3763,17502.0,9,28,689.1,1,3,2,132,Other,1
3764,17503.0,3,38,558.96,1,3,3,133,Other,1
3765,17504.0,206,127,2997.0299999999997,4,1,1,411,Loyal Customers,0
3766,17505.0,162,52,1145.84,4,2,2,422,Other,0
3767,17506.0,76,14,302.2,3,4,4,344,Other,1
3768,17507.0,262,88,605.58,4,2,3,423,Other,0
3769,17508.0,281,22,387.31,4,3,3,433,Other,0
3770,17509.0,58,364,6083.64,3,1,1,311,Loyal Customers,1
3771,17510.0,25,20,308.48,2,3,3,233,Other,1
3772,17511.0,3,963,91062.38,1,1,1,111,Top Tier,2
3773,17512.0,29,105,2924.9900000000002,2,1,1,211,Loyal Customers,1
3774,17513.0,72,6,513.2,3,4,3,343,Other,1
3775,17514.0,128,40,208.65,3,3,4,334,Other,1
3776,17515.0,31,87,639.02,2,2,3,223,Other,1
3777,17516.0,15,135,764.88,1,1,2,112,Loyal Customers,1
3778,17517.0,309,11,153.94,4,4,4,444,Inactive and Unlikely to Return,0
3779,17519.0,17,82,1844.02,1,2,1,121,High Spenders,1
3780,17520.0,54,30,546.81,3,3,3,333,Other,1
3781,17521.0,30,45,723.2099999999999,2,2,2,222,Other,1
3782,17522.0,2,73,1070.71,1,2,2,122,Other,1
3783,17523.0,11,33,652.74,1,3,3,133,Other,1
3784,17524.0,361,6,145.0,4,4,4,444,Inactive and Unlikely to Return,0
3785,17525.0,360,9,422.70000000000005,4,4,3,443,Other,0
3786,17526.0,5,19,1195.8999999999999,1,3,2,132,Other,1
3787,17527.0,54,47,939.37,3,2,2,322,Inactive But Potentially Returning,1
3788,17528.0,1,253,3628.5,1,1,1,111,Top Tier,1
3789,17530.0,1,390,2367.12,1,1,1,111,Top Tier,1
3790,17531.0,190,14,296.7,4,4,4,444,Inactive and Unlikely to Return,0
3791,17534.0,54,9,223.36,3,4,4,344,Other,1
3792,17535.0,280,13,164.4,4,4,4,444,Inactive and Unlikely to Return,0
3793,17536.0,177,3,76.5,4,4,4,444,Inactive and Unlikely to Return,0
3794,17537.0,30,74,887.67,2,2,2,222,Other,1
3795,17538.0,26,9,98.42,2,4,4,244,Other,1
3796,17540.0,25,25,578.9,2,3,3,233,Other,1
3797,17542.0,270,25,170.75,4,3,4,434,Other,0
3798,17545.0,43,141,642.32,2,1,3,213,Loyal Customers,1
3799,17548.0,234,5,103.3,4,4,4,444,Inactive and Unlikely to Return,0
3800,17549.0,24,6,148.86,2,4,4,244,Other,1
3801,17550.0,197,42,267.16,4,2,4,424,Other,0
3802,17551.0,359,39,290.34,4,3,4,434,Other,0
3803,17552.0,60,49,930.41,3,2,2,322,Inactive But Potentially Returning,1
3804,17553.0,130,2,1487.6,3,4,2,342,Other,1
3805,17554.0,1,88,1952.45,1,2,1,121,High Spenders,1
3806,17555.0,20,105,480.31,2,1,3,213,Loyal Customers,1
3807,17556.0,206,6,157.9,4,4,4,444,Inactive and Unlikely to Return,0
3808,17557.0,14,34,541.46,1,3,3,133,Other,1
3809,17560.0,95,27,854.95,3,3,2,332,Other,1
3810,17561.0,19,45,165.12,2,2,4,224,Other,1
3811,17562.0,14,63,1122.38,1,2,2,122,Other,1
3812,17564.0,24,49,454.01,2,2,3,223,Other,1
3813,17566.0,8,142,869.77,1,1,2,112,Loyal Customers,1
3814,17567.0,7,165,4331.48,1,1,1,111,Top Tier,1
3815,17569.0,332,29,344.14,4,3,3,433,Other,0
3816,17571.0,50,271,1425.67,2,1,2,212,Loyal Customers,1
3817,17572.0,71,12,226.75000000000003,3,4,4,344,Other,1
3818,17573.0,29,25,380.6,2,3,3,233,Other,1
3819,17574.0,243,8,185.65,4,4,4,444,Inactive and Unlikely to Return,0
3820,17576.0,8,402,3564.83,1,1,1,111,Top Tier,1
3821,17578.0,218,5,143.45999999999998,4,4,4,444,Inactive and Unlikely to Return,0
3822,17579.0,5,50,448.90000000000003,1,2,3,123,Other,1
3823,17580.0,253,45,215.72,4,2,4,424,Other,0
3824,17581.0,1,439,11025.24,1,1,1,111,Top Tier,1
3825,17582.0,236,29,175.27,4,3,4,434,Other,0
3826,17584.0,7,35,1242.3,1,3,2,132,Other,1
3827,17585.0,109,208,1116.68,3,1,2,312,Loyal Customers,1
3828,17588.0,100,23,1240.2,3,3,2,332,Other,1
3829,17589.0,60,253,2404.17,3,1,1,311,Loyal Customers,1
3830,17590.0,2,196,1468.02,1,1,2,112,Loyal Customers,1
3831,17591.0,73,157,2203.67,3,1,1,311,Loyal Customers,1
3832,17593.0,4,212,3923.86,1,1,1,111,Top Tier,1
3833,17594.0,85,50,993.18,3,2,2,322,Inactive But Potentially Returning,1
3834,17595.0,12,82,386.69,1,2,3,123,Other,1
3835,17596.0,23,265,2806.69,2,1,1,211,Loyal Customers,1
3836,17597.0,214,55,2044.3700000000001,4,2,1,421,High Spenders,0
3837,17600.0,18,13,161.67000000000002,1,4,4,144,Other,1
3838,17601.0,239,9,116.00999999999999,4,4,4,444,Inactive and Unlikely to Return,0
3839,17602.0,2,551,5054.42,1,1,1,111,Top Tier,1
3840,17603.0,78,11,394.72,3,4,3,343,Other,1
3841,17604.0,217,63,309.36,4,2,3,423,Other,0
3842,17608.0,33,56,191.99,2,2,4,224,Other,1
3843,17609.0,41,233,1105.78,2,1,2,212,Loyal Customers,1
3844,17611.0,7,567,3961.12,1,1,1,111,Top Tier,1
3845,17612.0,53,135,2048.45,3,1,1,311,Loyal Customers,1
3846,17613.0,23,306,4544.55,2,1,1,211,Loyal Customers,1
3847,17614.0,57,98,386.32,3,2,3,323,Other,1
3848,17615.0,130,14,329.6,3,4,3,343,Other,1
3849,17616.0,174,3,571.1999999999999,4,4,3,443,Other,0
3850,17618.0,6,67,930.28,1,2,2,122,Other,1
3851,17619.0,312,74,214.37,4,2,4,424,Other,0
3852,17620.0,60,4,81.44,3,4,4,344,Other,1
3853,17621.0,21,26,1379.9,2,3,2,232,Other,1
3854,17623.0,33,33,527.0500000000001,2,3,3,233,Other,1
3855,17624.0,15,50,843.48,1,2,2,122,Other,1
3856,17625.0,18,306,2020.4,1,1,1,111,Top Tier,1
3857,17628.0,81,5,75.75,3,4,4,344,Other,1
3858,17629.0,6,123,1814.12,1,1,1,111,Top Tier,1
3859,17630.0,170,26,503.59999999999997,4,3,3,433,Other,0
3860,17631.0,2,39,528.33,1,3,3,133,Other,1
3861,17633.0,31,70,1324.84,2,2,2,222,Other,1
3862,17634.0,36,296,2358.59,2,1,1,211,Loyal Customers,1
3863,17636.0,19,20,285.56,2,3,4,234,Other,1
3864,17637.0,31,35,547.0600000000001,2,3,3,233,Other,1
3865,17639.0,276,7,108.5,4,4,4,444,Inactive and Unlikely to Return,0
3866,17640.0,87,5,621.66,3,4,3,343,Other,1
3867,17642.0,120,40,712.29,3,3,2,332,Other,1
3868,17643.0,373,8,101.55,4,4,4,444,Inactive and Unlikely to Return,0
3869,17644.0,1,157,2895.64,1,1,1,111,Top Tier,1
3870,17646.0,219,51,1008.39,4,2,2,422,Other,0
3871,17647.0,65,7,133.06,3,4,4,344,Other,1
3872,17648.0,61,91,1797.5,3,2,1,321,High Spenders,1
3873,17649.0,138,52,868.49,3,2,2,322,Inactive But Potentially Returning,1
3874,17650.0,21,8,166.08,2,4,4,244,Other,1
3875,17651.0,12,232,3945.0,1,1,1,111,Top Tier,1
3876,17652.0,25,259,4867.72,2,1,1,211,Loyal Customers,1
3877,17653.0,37,44,1207.56,2,2,2,222,Other,1
3878,17654.0,277,22,117.55,4,3,4,434,Other,0
3879,17655.0,11,91,2638.94,1,2,1,121,High Spenders,1
3880,17656.0,73,82,1674.69,3,2,1,321,High Spenders,1
3881,17658.0,26,19,595.42,2,3,3,233,Other,1
3882,17659.0,17,158,2999.46,1,1,1,111,Top Tier,1
3883,17660.0,141,38,178.75,3,3,4,334,Other,1
3884,17663.0,26,86,1802.91,2,2,1,221,High Spenders,1
3885,17664.0,19,43,604.64,2,2,3,223,Other,1
3886,17666.0,4,18,728.16,1,3,2,132,Other,1
3887,17667.0,66,117,2055.51,3,1,1,311,Loyal Customers,1
3888,17668.0,1,15,347.75,1,4,3,143,Other,1
